Village_ID,Village_Name,District,State,Latitude,Longitude,Population,Male_Population,Female_Population,Elderly_Population,Child_Population,Hospital_Name,Facility_Type,Doctors_Count,Nurses_Count,Beds_Available,Emergency_Service,Distance_to_Hospital_km,Average_Travel_Time_min,Road_Connectivity,Ambulance_Availability,Accessibility_Score,Healthcare_Risk_Level,Doctor_Shortage_Flag,Underserved_Area_Flag,Monthly_Patient_Count
V03627,Village_2613,Bhagalpur,Bihar,24.796486,81.103408,12715,6438,6277,939,4339,Bhagalpur_Medical_Center,District Hospital,39,53,248,Yes,52.9,142.93,Good,Yes,62,Medium,No,No,1544
V03628,Village_9838,Jaipur,Rajasthan,24.303776,76.418402,18213,9011,9202,2013,4053,Jaipur_Health_Center,PHC,19,31,47,No,34.73,164.39,Poor,No,45,Medium,No,No,4324
V03629,Village_6565,Gwalior,Madhya Pradesh,22.280586,86.036705,23939,12017,11922,2193,4556,Gwalior_Health_Center,District Hospital,19,21,73,No,56.78,220.57,Good,No,10,High,No,Yes,1383
V03630,Village_6261,Nashik,Maharashtra,18.921049,79.503107,24267,11875,12392,2535,7710,Nashik_Medical_Center,District Hospital,4,57,144,Yes,14.02,66.45,Good,Yes,80,Low,Yes,No,3483
V03631,Village_3682,Bhopal,Madhya Pradesh,25.244377,75.093769,20230,9927,10303,1934,4509,Bhopal_Care_Center,PHC,24,30,6,Yes,58.06,134.88,Poor,No,32,High,No,Yes,3259
V03632,Village_1846,Indore,Madhya Pradesh,21.282012,79.256146,14916,7544,7372,1547,3068,Indore_Care_Center,CHC,18,60,11,No,49.7,186.1,Average,No,22,High,No,Yes,3636
V03633,Village_3541,Varanasi,Uttar Pradesh,25.543694,85.385471,13185,6398,6787,1283,3884,Varanasi_Health_Center,CHC,29,45,232,Yes,25.06,100.08,Good,Yes,90,Low,No,No,397
V03634,Village_6253,Bhagalpur,Bihar,25.977225,79.190131,23991,11819,12172,2771,4516,Bhagalpur_Medical_Center,CHC,2,63,147,Yes,12.75,59.39,Good,No,81,Low,Yes,No,179
V03635,Village_4516,Jabalpur,Madhya Pradesh,18.872811,79.543768,8945,4419,4526,856,1877,Jabalpur_Care_Center,PHC,36,40,133,Yes,33.69,167.17,Good,Yes,67,Medium,No,No,400
V03636,Village_8975,Indore,Madhya Pradesh,19.718522,82.039179,18706,9682,9024,1837,6398,Indore_Medical_Center,CHC,34,33,283,No,13.45,54.55,Poor,No,100,Low,No,No,4189
V03637,Village_5666,Pune,Maharashtra,25.299969,80.751948,3315,1698,1617,341,744,Pune_Care_Center,CHC,36,69,242,Yes,47.2,130.04,Poor,Yes,68,Medium,No,No,3879
V03638,Village_4819,Varanasi,Uttar Pradesh,20.187531,75.145178,7795,3843,3952,699,1838,Varanasi_Medical_Center,CHC,9,26,131,Yes,18.98,39.43,Average,Yes,86,Low,No,No,3751
V03639,Village_4350,Udaipur,Rajasthan,26.50288,77.348553,23407,11851,11556,1705,6299,Udaipur_Health_Center,District Hospital,11,69,178,No,34.54,121.28,Average,Yes,55,Medium,No,No,2967
V03640,Village_8997,Bhagalpur,Bihar,25.242736,79.661784,10484,5201,5283,622,3657,Bhagalpur_Care_Center,CHC,13,8,24,No,25.49,80.92,Average,Yes,68,Medium,No,No,2506
V03641,Village_5441,Lucknow,Uttar Pradesh,24.948872,81.156439,23390,11733,11657,2760,4642,Lucknow_Care_Center,District Hospital,19,36,231,No,25.9,67,Poor,No,87,Low,No,No,2062
V03642,Village_5164,Jaipur,Rajasthan,18.192107,77.307753,16193,8280,7913,938,5227,Jaipur_Care_Center,CHC,28,3,143,No,35.94,135.09,Good,No,65,Medium,No,No,4847
V03643,Village_2633,Indore,Madhya Pradesh,26.994399,72.148075,2170,1085,1085,219,570,Indore_Care_Center,PHC,28,23,98,Yes,54.49,169.05,Poor,No,36,High,No,Yes,1317
V03644,Village_2214,Varanasi,Uttar Pradesh,24.219334,81.306812,5329,2604,2725,526,1419,Varanasi_Medical_Center,District Hospital,5,53,226,Yes,52.05,241.61,Good,No,10,High,No,Yes,4162
V03645,Village_2453,Kanpur,Uttar Pradesh,26.745815,77.588686,14968,7518,7450,1525,5126,Kanpur_Medical_Center,CHC,23,28,204,Yes,34.43,121.39,Poor,Yes,68,Medium,No,No,2632
V03646,Village_4637,Nagpur,Maharashtra,21.655236,73.144393,11130,5563,5567,779,2349,Nagpur_Medical_Center,PHC,3,10,30,No,28.8,111.36,Good,No,47,Medium,Yes,No,1938
V03647,Village_8690,Jaipur,Rajasthan,25.840747,85.47989,23370,11375,11995,1912,5400,Jaipur_Medical_Center,CHC,16,30,197,No,8.78,36.72,Poor,Yes,100,Low,No,No,1593
V03648,Village_6199,Bhopal,Madhya Pradesh,18.991997,80.992986,7595,3910,3685,620,1989,Bhopal_Medical_Center,PHC,9,54,107,No,54.2,261.71,Average,Yes,10,High,No,Yes,1679
V03649,Village_6557,Jodhpur,Rajasthan,20.796073,73.143693,18720,9063,9657,1580,3671,Jodhpur_Health_Center,PHC,20,43,11,No,12.09,40.63,Poor,Yes,98,Low,No,No,1054
V03650,Village_8756,Kanpur,Uttar Pradesh,18.745089,77.455223,21760,11134,10626,1227,7474,Kanpur_Health_Center,PHC,4,44,239,Yes,35.47,122.83,Poor,No,49,Medium,Yes,No,1432
V03651,Village_2805,Bhopal,Madhya Pradesh,22.835995,78.481982,1925,976,949,137,461,Bhopal_Care_Center,CHC,24,32,9,No,11.59,56.07,Good,Yes,98,Low,No,No,2942
V03652,Village_3563,Varanasi,Uttar Pradesh,26.929381,75.2187,3153,1551,1602,341,911,Varanasi_Care_Center,PHC,18,61,9,Yes,16.43,58.59,Average,No,87,Low,No,No,4053
V03653,Village_6508,Kanpur,Uttar Pradesh,23.453654,76.427737,2155,1082,1073,143,652,Kanpur_Care_Center,District Hospital,21,58,170,No,9.54,44.28,Good,Yes,100,Low,No,No,3172
V03654,Village_2622,Gaya,Bihar,19.026604,83.231347,2142,1038,1104,124,706,Gaya_Care_Center,PHC,37,64,228,No,39.52,187.93,Good,No,61,Medium,No,No,3951
V03655,Village_3228,Udaipur,Rajasthan,20.386398,78.433447,1921,962,959,176,495,Udaipur_Medical_Center,CHC,40,26,133,No,33.82,85.32,Average,Yes,91,Low,No,No,172
V03656,Village_6770,Aurangabad,Maharashtra,22.119467,78.838507,3498,1692,1806,291,794,Aurangabad_Health_Center,PHC,15,11,219,No,53.19,234.85,Poor,Yes,14,High,No,Yes,2648
V03657,Village_1109,Aurangabad,Maharashtra,25.866783,76.621242,5292,2577,2715,271,1461,Aurangabad_Medical_Center,District Hospital,8,60,34,No,40.59,135.13,Average,No,35,High,No,Yes,409
V03658,Village_1176,Kota,Rajasthan,23.275429,78.523628,7960,4076,3884,488,2673,Kota_Medical_Center,PHC,2,41,52,Yes,33.76,69.25,Poor,No,53,Medium,Yes,No,2434
V03659,Village_1913,Indore,Madhya Pradesh,25.649497,74.282109,19535,9766,9769,2142,4528,Indore_Care_Center,PHC,7,48,205,No,14.61,71.96,Good,No,84,Low,No,No,2971
V03660,Village_9306,Varanasi,Uttar Pradesh,18.281111,86.562922,4629,2285,2344,322,1074,Varanasi_Care_Center,District Hospital,11,47,171,No,48.65,148.94,Good,Yes,33,High,No,Yes,2168
V03661,Village_1494,Pune,Maharashtra,24.951089,75.75912,16948,8568,8380,1172,3774,Pune_Care_Center,District Hospital,32,18,6,Yes,11.96,50.96,Good,Yes,100,Low,No,No,3809
V03662,Village_3557,Pune,Maharashtra,19.250493,78.775507,22296,11428,10868,2197,6004,Pune_Medical_Center,District Hospital,31,9,97,No,59.73,251.56,Good,Yes,13,High,No,Yes,1039
V03663,Village_2789,Nagpur,Maharashtra,23.981302,79.74963,2292,1174,1118,176,639,Nagpur_Medical_Center,District Hospital,32,62,241,Yes,20.9,97.84,Good,No,98,Low,No,No,1783
V03664,Village_3382,Jabalpur,Madhya Pradesh,21.563997,73.436301,5311,2643,2668,389,1849,Jabalpur_Medical_Center,CHC,11,23,268,Yes,43.46,209.61,Poor,No,28,High,No,Yes,2514
V03665,Village_1868,Varanasi,Uttar Pradesh,24.948847,82.209186,22767,11415,11352,2098,4441,Varanasi_Care_Center,District Hospital,4,70,58,No,54.65,158.39,Average,Yes,12,High,Yes,Yes,4161
V03666,Village_5118,Nashik,Maharashtra,22.243403,72.791123,5132,2651,2481,318,1098,Nashik_Health_Center,PHC,36,50,151,No,56.35,124.31,Poor,Yes,56,Medium,No,No,4620
V03667,Village_2163,Jodhpur,Rajasthan,19.329272,82.408652,23460,11470,11990,2317,7843,Jodhpur_Health_Center,District Hospital,17,4,129,No,26.48,78.97,Good,No,77,Low,No,No,690
V03668,Village_2235,Jaipur,Rajasthan,24.257353,79.952616,2777,1434,1343,244,953,Jaipur_Health_Center,PHC,24,64,137,Yes,17.9,61.9,Good,Yes,97,Low,No,No,4062
V03669,Village_5765,Bhagalpur,Bihar,19.317675,72.395273,21194,10921,10273,1092,6825,Bhagalpur_Health_Center,District Hospital,12,33,77,No,32.03,83.55,Average,Yes,62,Medium,No,No,2809
V03670,Village_3472,Gwalior,Madhya Pradesh,26.461624,78.966323,24035,11585,12450,2625,5007,Gwalior_Health_Center,District Hospital,16,17,277,Yes,43.3,190.47,Average,Yes,38,High,No,Yes,3126
V03671,Village_7388,Kanpur,Uttar Pradesh,19.282951,84.07904,8503,4279,4224,985,2307,Kanpur_Health_Center,PHC,9,34,109,No,43.99,165.25,Poor,Yes,29,High,No,Yes,4891
V03672,Village_4631,Prayagraj,Uttar Pradesh,18.631511,75.607196,11562,5667,5895,1032,2093,Prayagraj_Care_Center,PHC,24,41,177,Yes,39.68,193.06,Poor,No,44,High,No,No,3814
V03673,Village_7381,Indore,Madhya Pradesh,22.177109,79.328299,17859,8798,9061,1837,4441,Indore_Medical_Center,PHC,32,26,163,Yes,20.97,85.25,Average,Yes,97,Low,No,No,281
V03674,Village_6303,Jabalpur,Madhya Pradesh,21.224864,79.798304,2727,1327,1400,194,553,Jabalpur_Care_Center,PHC,17,54,155,No,47.61,101.81,Good,No,51,Medium,No,No,3627
V03675,Village_6718,Gwalior,Madhya Pradesh,24.355069,81.102038,18611,8993,9618,1199,4071,Gwalior_Health_Center,District Hospital,18,61,231,No,50.24,157.78,Good,Yes,39,High,No,Yes,3441
V03676,Village_8003,Prayagraj,Uttar Pradesh,23.575853,86.640404,5422,2641,2781,633,1749,Prayagraj_Health_Center,District Hospital,32,65,214,No,29.43,122.56,Average,Yes,82,Low,No,No,349
V03677,Village_6717,Indore,Madhya Pradesh,24.016586,73.99122,4287,2186,2101,395,1257,Indore_Care_Center,PHC,23,49,224,No,21.26,93.24,Good,Yes,89,Low,No,No,1652
V03678,Village_5233,Indore,Madhya Pradesh,23.627612,79.420703,23822,11957,11865,2478,5366,Indore_Health_Center,CHC,39,30,106,Yes,33.81,126.76,Poor,Yes,78,Low,No,No,3265
V03679,Village_4305,Prayagraj,Uttar Pradesh,19.589673,85.481462,23653,12175,11478,1620,4618,Prayagraj_Health_Center,District Hospital,3,26,235,Yes,31.91,144.87,Good,No,46,Medium,Yes,No,647
V03680,Village_7305,Nashik,Maharashtra,21.080368,83.747873,17677,9156,8521,1168,4437,Nashik_Health_Center,PHC,16,60,163,No,55.72,189.04,Good,Yes,21,High,No,Yes,4885
V03681,Village_9310,Indore,Madhya Pradesh,22.336635,78.050849,11442,5496,5946,988,2205,Indore_Care_Center,CHC,10,13,90,No,16.61,66.45,Average,No,81,Low,No,No,930
V03682,Village_7247,Udaipur,Rajasthan,26.869806,73.37971,10991,5431,5560,736,2351,Udaipur_Care_Center,PHC,8,7,229,Yes,49.54,222.01,Average,No,14,High,No,Yes,3947
V03683,Village_4123,Gwalior,Madhya Pradesh,22.118174,74.234866,22642,11200,11442,1505,5651,Gwalior_Care_Center,CHC,20,13,89,Yes,29.37,125.9,Average,Yes,63,Medium,No,No,1715
V03684,Village_6968,Gaya,Bihar,24.151636,79.353024,3853,1873,1980,450,1041,Gaya_Health_Center,CHC,20,53,260,No,52.34,113.52,Average,No,52,Medium,No,No,912
V03685,Village_8517,Lucknow,Uttar Pradesh,18.929854,75.102614,2565,1250,1315,146,895,Lucknow_Care_Center,CHC,13,70,219,Yes,5.36,12.18,Poor,Yes,100,Low,No,No,1230
V03686,Village_1742,Bhopal,Madhya Pradesh,21.947032,78.224973,12209,6059,6150,642,3303,Bhopal_Care_Center,District Hospital,19,12,201,No,9.28,33.72,Good,No,100,Low,No,No,337
V03687,Village_3725,Bhagalpur,Bihar,19.706682,78.002679,9647,4695,4952,976,3000,Bhagalpur_Care_Center,District Hospital,21,63,217,Yes,42.55,198.48,Average,Yes,39,High,No,Yes,2290
V03688,Village_2355,Nagpur,Maharashtra,22.612938,83.562188,16765,8653,8112,1489,3686,Nagpur_Medical_Center,District Hospital,38,24,242,No,31.58,121.78,Poor,No,88,Low,No,No,4759
V03689,Village_4314,Gwalior,Madhya Pradesh,21.139861,73.895247,16742,8497,8245,1690,4758,Gwalior_Health_Center,District Hospital,34,6,270,No,20.02,81.36,Poor,No,100,Low,No,No,3220
V03690,Village_9613,Kanpur,Uttar Pradesh,23.95299,84.870945,17097,8584,8513,1833,5253,Kanpur_Medical_Center,PHC,8,8,173,Yes,55.73,220.1,Poor,No,10,High,No,Yes,2593
V03691,Village_3571,Nashik,Maharashtra,21.387604,74.768896,6297,3226,3071,337,1705,Nashik_Health_Center,District Hospital,21,62,288,Yes,31.87,130.25,Good,No,70,Medium,No,No,3766
V03692,Village_8239,Varanasi,Uttar Pradesh,25.844122,87.548041,14490,7518,6972,740,4357,Varanasi_Health_Center,PHC,26,20,192,Yes,59.88,286.83,Good,No,10,High,No,Yes,871
V03693,Village_6339,Jaipur,Rajasthan,24.264203,82.988217,15827,8042,7785,1663,4592,Jaipur_Medical_Center,PHC,12,33,75,No,44.39,146.21,Poor,Yes,34,High,No,Yes,490
V03694,Village_4506,Aurangabad,Maharashtra,24.020239,82.023846,5409,2611,2798,561,994,Aurangabad_Medical_Center,PHC,30,23,96,No,7.7,20.99,Good,No,100,Low,No,No,4967
V03695,Village_8376,Varanasi,Uttar Pradesh,25.038434,78.133569,9448,4619,4829,657,3021,Varanasi_Medical_Center,District Hospital,22,70,207,Yes,15.42,44.28,Poor,Yes,100,Low,No,No,3617
V03696,Village_3494,Kanpur,Uttar Pradesh,22.516075,82.046775,20553,10463,10090,2452,6293,Kanpur_Health_Center,PHC,38,4,234,Yes,17.36,69.19,Average,Yes,100,Low,No,No,789
V03697,Village_9646,Varanasi,Uttar Pradesh,21.506055,74.560368,2384,1145,1239,256,689,Varanasi_Care_Center,District Hospital,27,4,105,Yes,5.21,11.46,Poor,Yes,100,Low,No,No,4922
V03698,Village_9968,Varanasi,Uttar Pradesh,20.170868,80.480455,4479,2248,2231,304,1565,Varanasi_Health_Center,District Hospital,38,58,184,Yes,49.37,200.68,Poor,No,47,Medium,No,No,2896
V03699,Village_3473,Udaipur,Rajasthan,23.214273,86.142701,12905,6205,6700,1360,4276,Udaipur_Health_Center,District Hospital,5,30,77,Yes,8.85,35.81,Good,No,91,Low,No,No,956
V03700,Village_7414,Kanpur,Uttar Pradesh,21.247345,85.177528,11733,5768,5965,773,2131,Kanpur_Care_Center,CHC,15,30,300,No,53.68,197.62,Good,Yes,26,High,No,Yes,206
V03701,Village_9647,Pune,Maharashtra,21.487061,86.861909,3812,1906,1906,364,1031,Pune_Care_Center,District Hospital,25,40,175,Yes,36.44,161.2,Good,Yes,57,Medium,No,No,4813
V03702,Village_4324,Jaipur,Rajasthan,19.24835,78.601639,10806,5363,5443,1098,2646,Jaipur_Care_Center,CHC,23,52,38,No,9.54,38.33,Average,No,100,Low,No,No,1573
V03703,Village_1633,Kanpur,Uttar Pradesh,26.878479,75.330406,15724,7886,7838,1797,4005,Kanpur_Care_Center,CHC,22,27,285,Yes,25.64,93.54,Poor,No,87,Low,No,No,2553
V03704,Village_9804,Lucknow,Uttar Pradesh,20.199519,83.435324,2031,1033,998,174,600,Lucknow_Care_Center,PHC,26,66,74,No,53.15,242.63,Good,No,15,High,No,Yes,1195
V03705,Village_7730,Nagpur,Maharashtra,20.185587,87.635731,14809,7405,7404,1737,3230,Nagpur_Health_Center,PHC,26,59,167,No,57.71,176.46,Good,Yes,32,High,No,Yes,414
V03706,Village_2940,Prayagraj,Uttar Pradesh,18.418311,84.862855,1794,919,875,201,514,Prayagraj_Medical_Center,PHC,22,15,6,Yes,56.5,129.48,Poor,No,33,High,No,Yes,4668
V03707,Village_7476,Indore,Madhya Pradesh,18.704735,85.481582,10395,5352,5043,624,2050,Indore_Health_Center,CHC,9,3,189,No,34.84,166.08,Poor,No,42,High,No,No,1390
V03708,Village_5258,Prayagraj,Uttar Pradesh,18.806539,80.523385,7564,3706,3858,623,1725,Prayagraj_Medical_Center,CHC,35,14,166,No,37.26,173.1,Average,No,62,Medium,No,No,3568
V03709,Village_4461,Bhagalpur,Bihar,24.245808,86.615901,5108,2612,2496,265,1096,Bhagalpur_Medical_Center,District Hospital,36,67,137,Yes,40.59,197.97,Average,No,52,Medium,No,No,1135
V03710,Village_6837,Indore,Madhya Pradesh,21.144247,72.634359,5876,2942,2934,350,1966,Indore_Care_Center,District Hospital,34,22,114,Yes,6.75,17.4,Poor,Yes,100,Low,No,No,1138
V03711,Village_5749,Jaipur,Rajasthan,25.929959,80.069497,6798,3445,3353,612,1856,Jaipur_Medical_Center,CHC,35,24,166,No,14.95,46.82,Poor,Yes,100,Low,No,No,2796
V03712,Village_2158,Aurangabad,Maharashtra,23.810391,78.277191,14054,6783,7271,818,2891,Aurangabad_Care_Center,CHC,34,70,278,No,43.37,174.35,Poor,Yes,60,Medium,No,No,3397
V03713,Village_5399,Udaipur,Rajasthan,23.345082,77.888191,6086,2960,3126,405,2048,Udaipur_Care_Center,District Hospital,19,40,164,No,24.59,55.91,Poor,No,88,Low,No,No,3854
V03714,Village_8226,Nashik,Maharashtra,18.666795,85.254481,1842,905,937,214,533,Nashik_Health_Center,District Hospital,5,48,103,Yes,23.78,56.24,Average,Yes,72,Medium,No,No,1338
V03715,Village_7176,Nashik,Maharashtra,22.612483,86.027213,17007,8713,8294,1209,4747,Nashik_Health_Center,CHC,7,3,34,No,55.54,132.39,Good,No,20,High,No,Yes,679
V03716,Village_1928,Jabalpur,Madhya Pradesh,25.032905,74.242011,22497,11553,10944,1578,7866,Jabalpur_Care_Center,CHC,36,38,155,No,21.48,89.56,Good,Yes,99,Low,No,No,2242
V03717,Village_2804,Lucknow,Uttar Pradesh,20.700488,80.823169,15352,7946,7406,1232,4753,Lucknow_Medical_Center,CHC,11,36,273,No,45.08,197.71,Average,No,30,High,No,Yes,989
V03718,Village_9180,Varanasi,Uttar Pradesh,21.449136,79.025958,13024,6554,6470,1354,2839,Varanasi_Health_Center,District Hospital,12,28,285,No,32.45,113.78,Good,No,65,Medium,No,No,2922
V03719,Village_3976,Indore,Madhya Pradesh,20.913719,76.456961,11656,5896,5760,955,3126,Indore_Health_Center,PHC,22,62,297,Yes,27.11,122.7,Good,Yes,79,Low,No,No,1637
V03720,Village_7918,Gwalior,Madhya Pradesh,20.802271,77.159658,6453,3124,3329,632,2057,Gwalior_Health_Center,PHC,40,38,146,Yes,56.17,190.71,Good,No,43,High,No,No,4084
V03721,Village_6120,Gwalior,Madhya Pradesh,26.844608,76.990373,3706,1794,1912,259,1040,Gwalior_Care_Center,District Hospital,13,30,208,Yes,45.38,208.95,Poor,No,25,High,No,Yes,2325
V03722,Village_6971,Bhopal,Madhya Pradesh,20.370802,86.028253,23949,12204,11745,2158,6177,Bhopal_Medical_Center,PHC,37,35,144,Yes,20.37,62.97,Poor,No,100,Low,No,No,3821
V03723,Village_2380,Jabalpur,Madhya Pradesh,19.213971,79.400923,18154,8918,9236,1961,3707,Jabalpur_Health_Center,CHC,2,43,131,Yes,57.85,139.17,Poor,Yes,15,High,Yes,Yes,4908
V03724,Village_1966,Indore,Madhya Pradesh,23.154503,75.552296,12168,6222,5946,762,3245,Indore_Health_Center,CHC,15,18,227,No,6.44,20.65,Good,No,100,Low,No,No,2376
V03725,Village_3721,Gaya,Bihar,25.223546,72.072439,16147,8208,7939,1478,3181,Gaya_Care_Center,CHC,21,35,256,Yes,4,16.49,Average,No,100,Low,No,No,1251
V03726,Village_3117,Udaipur,Rajasthan,26.335723,74.548003,2315,1186,1129,235,671,Udaipur_Care_Center,CHC,17,8,236,Yes,25.08,106.77,Good,No,77,Low,No,No,4669
V03727,Village_7720,Jodhpur,Rajasthan,26.649767,86.261654,9518,4615,4903,963,2370,Jodhpur_Medical_Center,CHC,12,49,158,Yes,3.74,13.01,Poor,No,100,Low,No,No,3503
V03728,Village_1172,Jodhpur,Rajasthan,19.703894,80.714272,10638,5198,5440,1157,2080,Jodhpur_Health_Center,CHC,14,16,238,No,45.59,131.67,Good,No,47,Medium,No,No,4674
V03729,Village_5423,Indore,Madhya Pradesh,18.967376,86.156447,6040,3010,3030,513,1170,Indore_Care_Center,District Hospital,25,43,34,Yes,43.72,159.06,Poor,No,43,High,No,No,3714
V03730,Village_5317,Nagpur,Maharashtra,21.104079,85.190933,19519,9987,9532,2152,5060,Nagpur_Care_Center,District Hospital,18,6,252,No,39.06,151.37,Good,Yes,53,Medium,No,No,4290
V03731,Village_3352,Jodhpur,Rajasthan,19.931107,76.109785,6040,3102,2938,523,1741,Jodhpur_Health_Center,PHC,3,25,78,Yes,56.22,253.12,Good,No,10,High,Yes,Yes,4032
V03732,Village_5060,Jabalpur,Madhya Pradesh,19.88537,82.812177,8415,4168,4247,879,1845,Jabalpur_Medical_Center,District Hospital,19,45,145,Yes,35.29,141.79,Average,No,55,Medium,No,No,1253
V03733,Village_2623,Lucknow,Uttar Pradesh,21.400398,75.93964,21557,10698,10859,2155,6727,Lucknow_Health_Center,District Hospital,18,59,166,No,40.32,170.24,Good,Yes,43,High,No,No,4324
V03734,Village_3964,Varanasi,Uttar Pradesh,26.171005,79.207599,16132,7749,8383,1257,4764,Varanasi_Medical_Center,District Hospital,31,65,238,No,29.66,62.27,Average,Yes,97,Low,No,No,3686
V03735,Village_4477,Pune,Maharashtra,18.641399,73.163731,15670,7859,7811,1520,4738,Pune_Health_Center,CHC,15,51,130,No,9.35,19.24,Average,No,100,Low,No,No,4903
V03736,Village_3980,Pune,Maharashtra,26.288566,82.775211,19082,9920,9162,1802,5630,Pune_Care_Center,PHC,38,35,66,No,50.33,199.53,Average,Yes,41,High,No,No,948
V03737,Village_9256,Nagpur,Maharashtra,26.319876,74.46958,3320,1705,1615,167,964,Nagpur_Care_Center,CHC,11,14,284,No,1.77,8.51,Good,Yes,100,Low,No,No,1019
V03738,Village_4791,Kota,Rajasthan,21.745964,77.412727,12134,6180,5954,1111,3801,Kota_Care_Center,District Hospital,34,8,214,Yes,19.84,48.36,Good,Yes,100,Low,No,No,2612
V03739,Village_4182,Bhagalpur,Bihar,20.347451,72.133311,7474,3791,3683,809,1711,Bhagalpur_Care_Center,District Hospital,24,30,226,No,1.04,3.1,Poor,Yes,100,Low,No,No,4364
V03740,Village_2580,Gaya,Bihar,22.854343,76.35461,16253,8258,7995,1019,5265,Gaya_Health_Center,PHC,10,25,121,Yes,43.63,124.32,Average,No,41,High,No,No,708
V03741,Village_3299,Indore,Madhya Pradesh,25.193251,85.960545,16329,8032,8297,845,4171,Indore_Medical_Center,District Hospital,25,59,134,No,38.2,184.17,Good,No,47,Medium,No,No,3594
V03742,Village_4130,Jabalpur,Madhya Pradesh,19.567197,82.980129,12785,6429,6356,660,4389,Jabalpur_Care_Center,CHC,4,34,248,No,23.57,96.68,Good,No,68,Medium,Yes,No,3819
V03743,Village_4072,Nashik,Maharashtra,18.539733,78.433617,22382,11628,10754,1927,7164,Nashik_Medical_Center,CHC,16,60,57,No,4.55,13.01,Average,Yes,100,Low,No,No,393
V03744,Village_6167,Aurangabad,Maharashtra,22.60403,87.673392,3301,1645,1656,344,848,Aurangabad_Care_Center,PHC,5,60,264,Yes,1.53,4.94,Average,No,100,Low,No,No,192
V03745,Village_4323,Aurangabad,Maharashtra,20.850305,86.343963,24099,12212,11887,2529,7858,Aurangabad_Medical_Center,CHC,9,56,128,Yes,55.71,184.47,Poor,Yes,13,High,No,Yes,3667
V03746,Village_3656,Bhagalpur,Bihar,22.584009,74.524985,16749,8136,8613,1414,4587,Bhagalpur_Medical_Center,District Hospital,33,34,63,Yes,43.7,199.54,Average,Yes,42,High,No,No,4100
V03747,Village_7671,Nagpur,Maharashtra,19.362254,82.574495,3783,1900,1883,311,992,Nagpur_Medical_Center,CHC,18,11,270,Yes,8.3,39.51,Good,No,100,Low,No,No,1920
V03748,Village_3378,Indore,Madhya Pradesh,19.357911,85.228821,6321,3165,3156,713,1848,Indore_Medical_Center,CHC,39,67,7,No,47.3,212.69,Good,No,38,High,No,Yes,4726
V03749,Village_5005,Gwalior,Madhya Pradesh,25.85397,85.875231,19136,9741,9395,1522,5015,Gwalior_Care_Center,District Hospital,28,49,112,Yes,27.17,85.96,Average,Yes,84,Low,No,No,1517
V03750,Village_2406,Jabalpur,Madhya Pradesh,25.433602,84.185962,11229,5493,5736,989,3198,Jabalpur_Health_Center,District Hospital,21,2,180,Yes,53.49,109.21,Poor,Yes,49,Medium,No,No,402
V03751,Village_8035,Nagpur,Maharashtra,19.43273,85.324651,17549,9068,8481,1307,3406,Nagpur_Medical_Center,District Hospital,36,68,289,Yes,53.69,137.02,Average,Yes,62,Medium,No,No,2530
V03752,Village_4877,Jaipur,Rajasthan,22.825142,81.136604,13840,6664,7176,1551,3547,Jaipur_Health_Center,CHC,29,52,228,Yes,46.83,223.04,Good,No,37,High,No,Yes,1167
V03753,Village_9305,Jabalpur,Madhya Pradesh,20.294324,78.006172,10480,5327,5153,1195,2757,Jabalpur_Health_Center,District Hospital,20,59,100,Yes,51.13,173.48,Good,Yes,30,High,No,Yes,3008
V03754,Village_8931,Kota,Rajasthan,21.7468,72.845815,21683,10954,10729,1396,5652,Kota_Medical_Center,PHC,39,27,168,Yes,7.98,27.06,Poor,No,100,Low,No,No,999
V03755,Village_4339,Bhopal,Madhya Pradesh,21.089478,74.595869,23798,12371,11427,1848,5161,Bhopal_Care_Center,CHC,10,15,224,No,35.24,99.57,Good,No,61,Medium,No,No,3904
V03756,Village_5458,Kanpur,Uttar Pradesh,19.789856,79.731355,22457,11557,10900,1666,4816,Kanpur_Medical_Center,District Hospital,36,59,73,Yes,39.99,90.76,Poor,Yes,76,Low,No,No,1574
